x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
-0.78045845,0.6615604,-0.14973879,-0.23254907,0.20128155,0.7821517,-0.5436152,-0.6739311,0.62060726,-0.4696679,0
0.32195008,-0.14732611,0.27525294,0.76311505,-0.506799,-0.4852636,0.49062073,0.05475247,-0.11005819,-0.87838817,0
0.8472583,-0.037870884,-0.18418741,-0.41048992,-0.19733822,0.48603427,-0.022983313,0.85520864,-0.057734728,-0.14345777,6
0.5644516,-0.025875568,-0.19959295,0.3342266,0.78863096,0.24954951,0.69631815,0.64803827,0.2827978,0.34768856,0
0.32268417,0.103726745,0.8507364,0.9231405,0.35598862,-0.04993856,0.89659405,-0.77832055,0.7347839,0.52982557,0
0.6421361,-0.07683563,-0.7460979,0.71333885,-0.43725562,0.26311255,0.5665451,-0.9345256,0.06636393,-0.3552264,0
0.7097553,-0.63670146,0.60716975,0.62356997,0.5517149,0.9600123,0.15145111,-0.90638113,0.7138649,0.091546774,0
0.019845009,-0.9525893,-0.22475624,-0.48536777,0.979411,0.71202886,0.74598825,0.6848366,-0.6198739,-0.4294696,3
-0.39135027,-0.40088224,0.77843213,0.33976686,0.80135405,-0.046778917,-0.89142716,-0.29012322,0.7027947,0.60880554,3
0.3095715,-0.2933277,-0.93337107,-0.5373267,0.5213804,-0.40335774,0.4783386,0.27304113,-0.38408732,0.6090783,7
-0.32133257,-0.033222675,-0.38091302,-0.94857156,0.1612382,0.28896928,-0.5034814,0.61344683,-0.8970555,-0.9639766,4
-0.61764896,-0.3456049,-0.111058116,-0.1932478,0.45638847,-0.87762535,0.14724755,0.017317653,0.26413023,0.99408007,6
0.6154485,-0.5537046,-0.8194525,-0.24210095,-0.50162697,0.34930515,0.009166956,0.80432355,0.39280617,-0.18387032,10
0.034369946,0.23948598,-0.124087214,0.8069346,-0.7819003,0.4874059,-0.6374439,-0.87608147,-0.20529664,0.48730493,0
0.7065619,0.25094247,-0.086429,-0.05605936,-0.40538132,-0.089737415,-0.06909394,0.85096264,0.5852442,-0.80022395,1
0.0041366816,-0.61506987,-0.15874088,-0.7947681,0.25996113,-0.72107804,0.987221,0.75520253,-0.6883589,-0.94146395,1
0.039017677,-0.27915168,0.2935667,-0.6769141,0.40934122,-0.8637494,-0.52777004,-0.52570176,0.48389137,-0.026181221,3
-0.9610286,-0.57112,-0.4627769,-0.9278296,0.12804687,0.3563379,-0.18347764,-0.3979448,-0.006064534,-0.7942817,0
-0.6089015,-0.022806287,0.8883773,-0.30750835,0.49565947,-0.3935504,-0.2661978,-0.9519445,0.828485,0.9737276,0
-0.021003246,0.6353698,0.81794167,0.49671757,0.5150193,-0.9519906,-0.9396707,-0.76754034,0.31278563,-0.86497664,0
-0.76334465,-0.48470283,-0.92168534,0.0013474226,0.14426816,-0.5852004,0.65476537,-0.37964487,-0.28152704,0.76187515,2
0.8585516,-0.114720464,-0.7178781,-0.50166905,0.12733924,0.5861925,0.4978447,-0.44158244,-0.9453666,-0.875147,2
-0.31815624,0.012544155,-0.4491756,-0.7907052,0.10538769,-0.79374075,-0.7679242,-0.81294596,-0.27097344,0.8832581,3
0.39091933,-0.11856902,0.20581126,0.3982091,0.005826235,-0.80657434,-0.6161126,-0.67935276,-0.025392294,-0.9154017,0
-0.18182111,-0.365672,0.9813701,0.81282413,0.5808537,0.05608225,-0.3237728,0.25507045,-0.69092965,-0.42650402,0
-0.20088542,-0.23495471,-0.9473022,0.39753103,0.82348204,-0.5515734,0.2695663,-0.11597431,-0.03647244,0.058290005,3
0.8665825,0.13399053,-0.6326771,-0.35971355,0.4885273,0.3120545,0.019435644,-0.13197696,-0.38907683,-0.35492718,2
-0.52748597,0.16386175,0.28084207,0.76574504,-0.2259134,0.071588755,0.64628947,0.43499064,0.1284877,0.30727863,0
0.051906466,-0.8577918,0.038551092,-0.21857893,0.9024118,0.9026277,0.1983906,0.8938031,-0.51501894,0.86917365,10
0.86098516,-0.038221,-0.8025094,-0.32269633,-0.26742733,0.016517997,-0.90665126,0.1853255,-0.41589165,-0.25604117,7
-0.51649225,-0.21113396,-0.9287251,-0.53016794,0.09212494,0.65527594,0.9087478,-0.75645554,0.41992116,-0.5636958,1
-0.773157,-0.044035316,-0.57364666,-0.86124635,-0.93453646,-0.66934836,0.82173574,0.557708,-0.39584708,-0.6693207,0
-0.7692418,-0.59052145,-0.4114983,0.6005893,0.32725644,-0.38537216,0.6884314,-0.6212332,-0.81468797,0.21825016,0
-0.5514009,0.28447843,0.8472358,-0.4729054,-0.69781196,0.3764001,-0.9031471,0.8921777,-0.47225618,0.48345983,1
-0.79517174,-0.6768682,0.11015463,0.35540485,0.77539515,0.8363359,-0.057511568,-0.12856722,0.1653018,-0.23229098,0
0.03404081,-0.9470483,-0.8209075,0.68526244,-0.58435667,0.7874855,0.109743714,0.24358487,0.9088776,-0.55619025,3
-0.1578579,0.17716944,0.34164178,-0.97321427,0.35541856,-0.589726,0.13135004,0.6765497,-0.099615216,-0.031634808,5
-0.074715376,0.83448255,0.56832945,0.16816926,-0.6018152,-0.54303694,0.7965548,0.7194207,0.57901,-0.7797173,1
0.77879274,-0.0955919,0.73675704,0.86854947,0.109611034,-0.41611838,0.9406508,-0.5211201,0.6534147,-0.9588901,0
-0.31451285,-0.87185466,-0.4485762,0.42461908,-0.71652806,-0.864804,0.7150353,0.5338205,-0.010935187,-0.7049608,2
-0.26493645,-0.32378054,0.6175904,-0.32708657,-0.2880156,-0.7088592,-0.47098768,0.5414487,0.64428556,0.14528728,3
-0.37519813,0.9604907,0.19737995,-0.38599646,-0.3465972,-0.13995087,0.4740976,0.3657676,0.72496057,-0.04505694,0
0.82709277,-0.4061873,-0.46055317,-0.3692974,-0.938208,-0.65644,-0.9048748,-0.059097648,0.009427428,-0.2595421,4
-0.6833836,0.90728855,-0.3313402,0.47655284,0.6964102,-0.65735686,-0.12502313,0.5779673,0.96935904,-0.1261611,0
0.7246232,-0.7848662,-0.6497394,0.8223351,-0.094679594,0.98792255,0.07271719,-0.4147091,0.9497155,0.8744836,7
0.09280598,-0.60620534,-0.043296933,-0.48091686,0.7286812,0.046323538,0.21052146,0.606465,0.3312415,-0.6242664,1
0.83072424,0.6143446,-0.6173363,0.7561029,0.28370345,-0.19684887,-0.71516335,-0.16592288,-0.98044336,0.57076097,3
0.72425354,-0.28789806,0.92704964,-0.37029135,0.17124844,-0.69689405,-0.04227841,0.40422988,0.43073452,-0.0335325,2
-0.5042623,0.69898546,0.66206586,0.1604805,-0.45987594,0.21202552,0.0026739836,0.91360295,0.14819276,0.077129364,2
0.068359494,0.5320091,-0.012355804,0.85714436,0.5209899,-0.75562704,-1.1444092e-05,-0.84880686,-0.76780856,0.19429314,0
0.22471869,-0.087512255,0.95046246,-0.5372118,-0.41908574,-0.16014564,0.0060631037,-0.08470237,0.90038884,-0.42234635,3
-0.523075,0.08595002,0.7510822,0.23735559,0.5387325,0.19358528,0.8522885,0.6006236,0.7155688,-0.13469005,0
-0.8278955,-0.47436428,0.34066832,0.70154667,-0.3907044,0.82741904,0.14372623,0.0039720535,0.038984418,-0.17667258,0
0.9361886,0.043434978,0.6125089,-0.8440138,-0.515221,0.11243665,0.7984997,0.47608733,0.19045949,-0.9879916,0
0.018799543,-0.66010165,-0.85387194,0.13674343,-0.63270533,0.90763915,-0.5435418,0.32226813,0.5869628,-0.7772372,2
0.51178,-0.13389611,0.5181627,0.9677347,-0.42616546,-0.43310392,0.7945492,0.11120045,-0.09973276,0.7586683,1
-0.48314404,-0.04937613,0.6868758,0.39081097,-0.6468148,0.25991654,-0.76243675,-0.5430734,0.6430118,-0.26651227,0
-0.5093571,0.07088232,0.24437034,-0.62161684,-0.6743634,-0.96846914,0.2583835,-0.64522946,0.07620835,-0.2236582,0
-0.65386,-0.31909883,-0.76869,-0.5293329,-0.031171203,-0.85491514,-0.87703335,0.7490605,0.09409809,-0.44225383,7
-0.033248663,0.7415651,-0.8342656,-0.53018355,-0.7231405,-0.07270098,-0.03441286,-0.7793058,0.6940839,-0.7679198,0
0.9336357,-0.68836904,-0.1370455,0.18698692,-0.44447744,0.919642,-0.6894343,-0.055428386,-0.73426104,0.27759063,3
0.8525871,0.9275861,0.11871374,-0.5006453,0.97184503,0.07463038,0.676577,-0.5194174,-0.46409333,-0.8301333,0
0.92012596,0.16588426,-0.71818936,0.08588886,-0.42890513,0.04995644,0.331923,-0.49623477,0.17449939,-0.63138163,0
0.19269574,-0.96553636,0.15935147,0.9935192,0.92111266,0.36478114,0.7358295,0.97225785,0.2833693,0.33351815,9
0.13003409,0.8853297,0.8590406,-0.47026038,-0.041109562,-0.5038432,0.35883033,-0.96899176,0.35386825,-0.2744484,0
0.36265206,0.31210625,-0.4976188,0.51881063,0.42465007,-0.8500408,0.99775195,0.8607532,0.62218225,-0.101499915,1
0.35428774,-0.5410155,-0.33979917,0.47195864,0.44516802,0.39598525,-0.95373774,0.8286791,-0.41768682,0.86541617,17
0.8239511,0.37065077,0.99628997,0.5742203,0.58648574,-0.3395722,0.92748547,0.26209486,0.5908357,-0.22610784,2
0.7242209,0.8871021,-0.7662513,0.8198042,-0.6608896,-0.68847334,-0.8356856,0.28895974,-0.7508273,-0.37643385,1
-0.5026858,0.26726532,-0.9817611,-0.45844138,0.0073155165,0.089802146,-0.4516244,0.35826373,-0.65975404,-0.84688973,2
-0.14216495,-0.54064834,0.6303332,-0.68351877,-0.08395231,0.41535366,-0.875739,0.77411985,-0.45437515,-0.2721163,7
-0.61171377,-0.37263775,-0.3855896,-0.88987684,0.3417076,-0.0032035112,0.9782307,0.6746763,0.8699341,0.29422665,2
0.5254592,0.9363848,0.82103956,-0.7683989,-0.22422886,-0.9644649,0.03783083,-0.3531897,0.8679166,0.15810525,0
0.011005878,-0.72335243,-0.7847309,0.15742385,-0.49688208,-0.45925248,0.7014345,-0.5213187,-0.44510484,0.7678076,3
0.3906988,-0.5682075,0.30284834,0.5041374,-0.88820064,0.18680727,0.22846997,-0.038947105,0.95880103,-0.66097593,0
0.5421165,-0.5312165,-0.8561063,0.68151855,-0.47972226,0.047001123,0.5259024,-0.8346591,-0.855989,0.34046102,2
0.87192583,-0.10581589,0.7042217,0.3514006,0.28530276,-0.63757193,0.95171845,0.4580406,0.15462351,0.7073041,1
-0.8592273,0.2154839,-0.47072864,-0.1015476,0.32763302,0.44289684,0.22940648,-0.77395296,-0.62583256,0.017460585,1
-0.17319131,-0.8370143,0.9851663,0.1257832,-0.7105502,0.438586,0.43449914,-0.49056566,0.5014442,-0.62034345,0
0.3464812,0.94990504,0.660131,0.49368894,-0.20345128,0.18773472,0.34896576,0.24424684,-0.20259213,0.1395272,0
-0.40503109,-0.5652671,-0.9228363,-0.8153088,-0.62771523,0.9558902,0.20011508,-0.9046205,-0.51116896,0.2335794,2
-0.29930627,-0.2830603,-0.37551486,-0.2442398,0.11502719,0.05921817,0.6424819,0.63994336,0.8229915,-0.031811118,3
-0.44651973,0.003412366,-0.6622143,0.40912163,-0.12065041,-0.3202765,-0.8478118,0.48191643,0.55817544,0.9122269,10
-0.3542701,0.30131054,0.037694573,-0.63697016,-0.6251488,0.51208496,-0.5743234,0.7281835,0.3493594,0.3415085,0
0.65857553,0.489416,0.43128252,0.51884174,-0.42436683,-0.5302814,-0.18320143,0.5551683,0.6998273,0.7364119,0
-0.31543672,-0.1268847,-0.68682003,0.6165962,-0.66312695,-0.41148853,0.8257655,0.2430129,-0.41863155,-0.6733718,0
-0.68767405,0.8070257,-0.9140043,0.8641293,0.79996526,0.061962247,-0.080154896,0.777722,0.44097674,0.9455112,4
0.80781233,-0.6557596,0.61711943,0.5043298,-0.7100123,0.48027182,-0.51941204,-0.59579206,0.018656015,-0.12288141,2
-0.26888156,-0.6558075,0.54703796,0.99706995,-0.22158182,-0.673774,-0.051564217,-0.8688102,-0.8120558,-0.33312225,0
0.62830484,-0.7661141,-0.15958333,-0.5192702,-0.92078924,-0.22511077,-0.058251023,-0.16814089,0.73113537,0.4005623,2
0.62259483,0.39168918,0.104917526,0.5427592,-0.6379496,0.5095335,0.4763137,-0.42440677,-0.034320593,-0.7564765,0
-0.87504804,-0.0011047125,0.17905533,-0.21570575,0.30895007,-0.7720022,-0.5496824,0.69019556,-0.97317207,0.1570214,0
0.76987255,0.7496873,0.34111845,-0.9109007,0.12873697,-0.35165834,-0.2811097,0.76619244,-0.33984244,-0.7161708,3
-0.8027381,0.6313838,0.048252583,0.98766494,0.20450342,-0.93191874,0.24740767,0.91504407,0.6202296,0.3000896,0
-0.75130403,-0.5996345,0.6790143,-0.6686579,0.22813344,-0.12812304,0.33508062,0.06543207,-0.76167035,-0.39860797,1
0.8721912,0.11771572,0.50705504,-0.5045028,0.79164064,-0.21406388,-0.3370638,0.20285451,-0.35831332,-0.4018495,4
-0.14309525,-0.0570904,-0.5687537,0.34181356,-0.9691824,0.6138632,0.92746365,0.16178286,-0.23365831,-0.9159008,0
0.46960247,0.8193803,0.8549255,0.0891701,0.3324616,0.9582095,0.14925933,-0.4827696,-0.9494283,0.43721092,0
0.3895434,0.8886844,-0.5091053,0.4295231,-0.3308543,-0.24853504,0.58348656,-0.91667795,0.7371372,0.4650985,0
-0.59431934,0.5102955,-0.25153232,0.08999705,-0.26765847,-0.9791132,-0.10356796,0.48791957,-0.116346836,-0.4924128,0
0.03168559,0.18248725,-0.27901566,-0.7754841,-0.5361432,-0.16303301,0.36014283,0.8892735,0.01855886,0.35804212,2
0.57537115,-0.43605173,-0.3318169,0.6633059,0.71598816,0.23695886,-0.77278244,0.5675864,-0.82649505,0.49982238,13
0.1185143,0.32301474,-0.9747479,-0.35157526,0.42469656,0.7696862,-0.28629053,0.89174974,-0.22315884,-0.60314643,4
-0.43304348,0.06222701,-0.1777333,0.4840039,-0.55342185,-0.28447056,-0.99101305,0.8162433,-0.18816292,-0.7883121,0
-0.048254132,-0.0018253326,0.2777282,-0.109761,0.6290631,-0.34502375,-0.29931056,-0.23746979,0.17852998,0.8012203,1
-0.046013474,0.76942897,0.7855464,-0.5206499,-0.085920215,-0.472059,0.41597402,-0.35156906,0.3050499,0.059744596,0
-0.6564654,-0.67229414,-0.97672486,-0.5593815,0.27935433,0.06092584,0.752102,-0.8793144,-0.029221773,-0.89664984,1
0.005853653,0.3643366,-0.89704335,0.8831525,-0.31059098,0.88603616,-0.16785109,0.56731486,0.9090766,-0.36407351,1
-0.2430867,0.52452946,-0.85613096,0.591928,-0.62811327,0.9287634,-0.65536535,-0.41151142,0.7461854,-0.43538678,1
0.85715127,0.6880195,0.9140115,-0.96928203,0.011207819,-0.32891357,0.23820364,-0.75505114,0.41005397,-0.04737377,0
-0.47268867,-0.8996036,0.5230682,-0.36190522,0.7378763,0.1780144,0.30414033,-0.15166438,-0.13852394,-0.33970964,0
-0.8659009,0.6286963,-0.62974095,0.5828376,-0.33728254,0.626469,0.85702217,-0.6116061,0.82572556,0.024372458,1
-0.76393104,0.4082117,0.56623924,0.8815117,-0.9519203,0.9029623,0.7581072,0.98376155,0.54500616,-0.48611307,0
0.7586117,0.91391695,-0.38236988,-0.16346037,0.7825322,0.80498254,0.6605866,0.76613224,-0.5138984,-0.17251503,1
-0.39950883,0.5197381,0.24921238,-0.77245307,-0.12561166,-0.8154551,-0.9411168,0.9116279,-0.503021,0.4463297,4
-0.22267854,-0.20249927,-0.00064587593,0.7799276,-0.13833606,0.82746565,0.5851078,0.6860087,-0.90694034,-0.46759534,0
-0.8147243,-0.21238863,-0.20712197,0.2032038,0.8959707,0.4489051,-0.69585764,-0.6271434,0.7551055,0.09954405,2
0.2825048,-0.5230353,-0.121949196,0.28470492,-0.6562253,0.65266144,0.49834406,-0.5831722,-0.4100809,-0.23510098,1
0.15562618,-0.36681998,0.95662117,-0.9632093,-0.5651995,-0.60697854,0.27038038,0.14190698,-0.2849561,0.85345805,3
-0.8632531,0.35245013,-0.5502516,-0.22770858,-0.9630004,-0.74650705,-0.84844923,0.43627393,-0.37550652,0.52310073,3
-0.5419489,-0.24776459,0.12104702,0.8379246,-0.2695136,0.5797218,0.27587187,0.6082026,0.63170826,0.40581596,0
-0.3015473,-0.28066647,0.3893013,0.5450425,-0.053373456,0.5012754,-0.6016191,0.5636581,-0.12271488,-0.68817186,0
-0.48588407,-0.7636982,0.20171738,-0.59306073,-0.28636348,-0.06265497,-0.6101607,0.025677681,-0.1269126,0.31674206,4
0.7224076,-0.60366917,0.54674625,-0.021186829,-0.5715549,-0.45351386,0.25453794,0.20821345,-0.032300234,-0.49784553,2
0.5042957,0.14837086,-0.972131,-0.1767267,-0.27131248,-0.42670953,-0.55469775,-0.81126237,0.98490393,-0.9134146,1
0.92957735,-0.78610384,-0.24261749,-0.40966666,-0.53524995,0.3555355,0.57959473,-0.6569017,-0.46574962,0.510427,2
-0.120876074,0.24354899,0.5228528,-0.36963165,-0.55497396,0.36809695,-0.36619508,-0.66564155,-0.50441563,-0.4649651,0
0.99571836,0.19232333,0.43067265,0.13432479,-0.6741462,0.72163796,-0.1554488,-0.25893092,0.8149568,-0.5094106,0
0.20305836,-0.85068357,0.5124229,0.3972112,-0.82229626,0.55813706,0.11004925,-0.51636493,0.8526335,0.4294734,0
0.35141623,-0.37142563,-0.5483204,-0.53807473,0.37570345,0.2693863,-0.59849775,0.90995204,0.5826174,-0.38180768,18
0.5173793,-0.42389834,0.31382775,0.83233285,-0.884532,-0.49720705,-0.056515694,0.14912558,-0.82237387,-0.65790164,0
-0.095778584,-0.14417791,0.21569455,0.12706792,0.20514202,0.06629348,0.114937186,-0.057718754,0.35912263,0.6824964,4
-0.49905026,-0.51805127,0.43891513,-0.7231337,0.649858,0.46197867,0.14463198,-0.4341408,0.029985547,-0.7906537,0
-0.8996817,0.94170356,-0.8969263,-0.829754,-0.38844728,0.05615735,0.22903407,-0.49278247,-0.097038865,-0.22330976,0
0.8367255,0.867954,0.41100907,-0.006164074,0.7499335,-0.8073844,0.41781723,-0.5812578,0.77986157,-0.8839878,0
0.3715527,-0.8221835,0.5836482,0.18284965,0.8580388,-0.7542174,0.64360905,-0.6673634,-0.53978515,0.3803568,1
-0.16832328,-0.78953314,-0.85091305,-0.25962508,0.276878,0.87835467,0.7354567,0.016388655,-0.6133939,-0.891554,1
0.8934015,-0.5575447,-0.17587245,-0.8069149,-0.691211,0.19403541,-0.247221,0.114513874,-0.0076477528,0.0509485,5
-0.19814456,-0.038670063,0.43466794,0.7305187,0.8452295,-0.8158678,-0.8453095,-0.149454,-0.076286554,0.5519376,2
0.9413589,0.25679755,-0.71025884,-0.11318982,0.64672804,0.36895394,-0.70721364,0.058367968,-0.9655653,-0.40295923,5
0.6994034,-0.43378377,0.61056185,-0.8156743,0.8841044,0.47700548,0.6480099,0.273093,0.07084668,-0.4924854,2
-0.55179286,-0.6867194,0.8264452,-0.34707963,0.024362326,-0.94010687,0.2683879,-0.34088635,-0.7998284,0.123762965,1
-0.92121434,-0.098525524,-0.81664276,0.6322036,-0.7941642,0.16332543,0.49514592,-0.7990136,0.64736414,0.81441355,0
-0.61299694,0.0837369,0.30324316,0.828205,0.78126943,-0.8388119,-0.81506705,-0.8842182,-0.4447409,-0.20185733,1
-0.35880303,0.6589227,-0.6891724,-0.79812634,-0.7817166,-0.59025717,0.97946465,0.12628138,-0.17508662,-0.29388034,0
-0.7659241,-0.3392812,0.52682436,0.67585194,0.72128,0.07119393,-0.5451994,-0.59036684,0.9718536,-0.9025998,0
0.23674452,-0.0944165,0.9284692,0.5857593,-0.25263834,-0.8297596,0.13136005,-0.6994401,-0.10546684,0.2503804,1
0.48832798,-0.27045727,-0.67503357,-0.8516692,-0.94719756,0.12543285,-0.60863924,0.036266327,-0.4737538,-0.6767291,2
0.6742927,0.56591785,0.7021402,0.95925605,-0.7235389,-0.5323149,-0.7528446,0.6714771,0.5892068,0.81063926,3
-0.6997154,-0.5362905,0.97487724,-0.7940769,-0.6660063,0.3681507,-0.87415373,-0.2827351,0.4249066,0.8192344,2
-0.11346984,-0.8849406,0.5660895,0.9969381,-0.74237823,-0.0441792,-0.72337675,-0.5106193,0.3365264,0.4671868,1
0.41351223,-0.9418843,-0.24242663,0.42619324,-0.0928216,-0.30915236,-0.51655304,0.9481776,-0.8004581,-0.7877178,6
0.72871447,-0.60740435,0.60428095,-0.551242,-0.13527763,-0.48316598,0.8262154,0.69326437,0.04805112,0.023977637,1
-0.37739396,-0.53452086,-0.3782494,0.32745194,-0.17986739,0.67877793,0.14397931,0.011038899,-0.62142897,0.40341234,1
-0.9250072,0.23364127,0.3588065,0.18097007,0.7037734,0.24000657,-0.27617967,-0.69975495,-0.9281045,0.5046824,1
0.54433763,-0.7627773,0.26772666,-0.36772072,0.8422545,-0.34468377,0.8277464,0.7073145,0.5530931,0.6834047,12
0.31188023,0.33898187,-0.85015297,-0.22829783,-0.1133579,0.48520696,-0.38750303,0.45820332,0.6789751,0.4311781,3
0.5146934,-0.13328671,0.47902644,-0.34292626,0.8662549,-0.02566421,-0.058331966,-0.8804127,0.9248823,-0.13991237,1
0.74480903,-0.6542052,-0.83662546,-0.16006327,-0.7996001,0.19215763,0.013469458,-0.3667127,0.62613285,0.64786136,3
-0.8829504,-0.80112064,0.58502316,-0.60735977,0.19296432,-0.266325,0.1788224,-0.5518321,0.0031955242,-0.35401058,0
-0.45048237,-0.49164116,0.22336507,0.6470734,-0.02464354,-0.009766459,0.8250685,0.8061048,-0.14516962,-0.8188492,0
0.23466837,0.29857862,-0.7912955,-0.89707434,0.10489261,0.97649217,-0.8944496,-0.48997688,-0.34486496,-0.88331366,1
-0.61572623,0.78492653,0.76483524,-0.7356914,0.021437407,-0.8144486,0.41534233,-0.6830126,-0.5096159,-0.46351075,0
0.14740193,0.66823053,-0.4185319,0.18444788,0.79622126,-0.06059301,0.10325706,0.07425463,-0.012774587,0.60037005,4
0.54109263,-0.5355656,0.954862,0.575405,-0.15647006,0.87063587,0.053782105,0.63191473,-0.8490932,0.897624,4
0.9426905,-0.74721205,-0.8950467,-0.2910447,-0.61481273,0.26718152,0.44513273,-0.12741613,0.70171523,0.037893653,1
-0.2939117,-0.8535708,0.31782126,-0.94220567,-0.0034196377,0.14616656,-0.5600482,0.30042017,0.19439077,0.6692225,13
0.6254475,-0.8092761,-0.741982,-0.36702347,-0.7193996,0.31353784,-0.65518975,-0.7634748,0.2912619,0.60351825,4
-0.29072237,-0.9964565,0.14133143,0.5124639,0.78117156,0.09488201,0.694229,-0.89413786,0.95667815,-0.64573586,0
-0.68257415,0.7176734,-0.22221196,0.6171349,-0.7004242,0.75657403,0.94839525,0.30279565,0.80669403,-0.7141262,0
-0.22081292,0.30437875,0.56509006,-0.53395855,0.63633454,-0.32912052,-0.53375506,0.1956129,-0.7965077,-0.9177985,2
0.33250415,0.34061205,0.3845489,-0.13113856,-0.7313354,-0.803337,0.9568987,-0.8669301,0.30139303,0.8121805,0
0.7639755,-0.63050425,-0.3224386,-0.7995328,0.6272689,-0.93843925,-0.92058694,-0.6676012,0.8156986,0.6481873,23
0.6700455,0.76728725,-0.46638095,-0.5576873,-0.61433506,0.32995832,0.38898587,0.20750606,-0.7693193,0.08883262,5
-0.53064084,-0.19664705,-0.15480912,0.04970765,-0.87681913,0.8535987,-0.4255215,0.31245208,0.68864393,0.40296972,1
0.70031965,0.5646831,0.7322415,0.21105826,0.6386988,-0.43467414,-0.5388446,0.47750533,0.2623849,-0.037499785,2
-0.84350884,0.32676387,0.64775324,-0.115454555,0.22974074,0.44518054,-0.987579,-0.16452849,-0.370965,-0.5111184,0
0.6112083,0.9914875,0.15955997,0.62238383,-0.74188197,0.17617369,-0.12933195,-0.61676,0.20504272,0.31832552,0
-0.04829991,0.42464364,0.48010898,0.9070419,0.057968497,0.0356282,-0.014313102,0.13800323,-0.6484183,-0.123089194,0
-0.84563243,-0.7014291,-0.8517878,0.74159944,-0.5747,-0.08070159,0.1069088,0.8832166,0.4538399,-0.71213317,1
0.9780756,-0.9471866,0.13001776,0.9137052,0.867252,-0.23177421,-0.6673616,0.43910074,0.77086234,-0.5330998,7
-0.15824139,-0.60815215,0.38188732,0.2128501,0.49569356,-0.34309804,-0.96531034,-0.42112923,-0.7820828,-0.24090958,0
0.3634206,-0.8319323,-0.046678185,-0.9783802,-0.7086494,-0.7001387,-0.34048533,-0.50667787,0.15392423,0.6113043,7
0.7540277,0.31507742,-0.0066170692,-0.17820358,0.67900276,-0.5727304,0.7228092,-0.96281207,-0.74637043,0.26526427,0
-0.41186976,0.18657088,0.87130034,0.45673156,0.97876894,-0.42356932,-0.47753024,-0.12697148,-0.2013998,-0.43986976,0
-0.062086225,0.90342,-0.5481577,0.5615829,0.46454573,0.5791179,0.26978123,-0.36941504,0.41271353,-0.47099566,0
-0.6138172,0.934795,0.8288876,-0.72270334,0.8122535,0.20735991,0.25632668,0.9638665,-0.052507877,-0.31804824,1
0.62777567,-0.2583139,-0.24006164,-0.40325522,0.9842888,0.47716057,-0.16211104,-0.01995039,0.069987774,-0.59279644,3
0.28392458,-0.7761284,-0.046625137,-0.18763494,-0.4083165,0.9248885,0.2800603,0.48173177,-0.65825593,0.1593734,1
0.2679752,0.5191189,-0.29507756,-0.19637609,-0.81189144,0.6077769,0.66755676,0.46908844,0.5082159,0.5989498,0
0.94260466,0.3274889,0.3609835,0.31453478,-0.56472075,0.25089777,0.30129182,-0.7959528,-0.2959559,-0.6169945,0
-0.63895905,0.6949415,0.7866863,-0.13785315,0.30650675,-0.23420441,0.21201837,-0.16740692,-0.52021444,-0.42073572,0
0.99331224,0.16856456,-0.5468557,0.11351657,-0.99765456,0.00882113,0.76765335,0.11534226,0.23826015,-0.94196904,0
-0.18808877,0.59008384,-0.7332028,-0.46780872,0.67580557,0.28717864,0.4674734,-0.93251705,0.63644934,-0.21811259,0
0.21016586,0.8083012,-0.92155993,0.28611195,-0.90402305,0.74033856,0.29363155,0.111269474,-0.40061152,0.37703526,1
-0.5190544,0.19115758,0.83978343,-0.7506021,-0.28532434,0.23356795,0.17357838,0.013751864,0.86032,-0.25986362,0
0.2579521,0.5299634,-0.19389176,0.6534327,0.6530998,0.44529963,-0.24396789,0.86860955,-0.5778223,0.3090657,1
0.20079029,0.70582736,-0.81966496,0.17433596,-0.5758904,0.5300317,0.34339345,-0.77788496,-0.06260657,0.27973437,0
0.42599022,0.8896375,0.4490918,0.19071007,0.53343415,-0.94624496,0.666728,-0.117574215,0.5659636,0.286363,0
-0.05273533,0.70391035,-0.58295727,0.2820015,0.4383756,-0.35588217,0.3622669,-0.98915124,-0.50506866,0.4862051,0
0.5154197,-0.9178976,0.34606814,0.09402847,0.9761448,-0.97538483,-0.23833513,-0.56633806,-0.6084784,-0.16332686,0
-0.91907585,0.7834523,-0.35380077,0.3503921,-0.5884298,0.0053920746,-0.70843315,0.80488217,0.84337676,0.7872902,2
-0.35007417,0.62238705,-0.8355026,0.4588405,-0.12343359,-0.82867384,-0.80255115,-0.9357885,0.18739116,-0.36168766,2
-0.46056354,0.95200455,-0.30467594,0.33729732,-0.17604268,0.6030791,0.29841566,0.63325953,0.26111853,-0.2191683,1
0.88382995,-0.07129121,-0.5986434,0.31119215,-0.121346116,-0.74163127,0.13081467,-0.23234916,-0.39823163,-0.47726607,1
-0.42556024,-0.40496254,0.09825885,0.96606815,-0.58613515,-0.46651983,-0.67034686,-0.03794563,0.0701139,-0.6863934,1
0.4567696,-0.8968674,0.9255625,0.18818831,-0.100785375,-0.35806572,0.44899988,0.7302339,-0.6540884,-0.25065768,0
0.73615587,-0.1874069,-0.7363403,-0.32136583,0.034543037,-0.18668664,-0.68529594,-0.62649214,0.27038872,0.68614006,15
0.90972114,-0.11302936,0.38475323,-0.79422104,0.5328671,0.9555514,0.52074516,-0.39538062,0.81531906,-0.94707763,0
